AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4231.026,4225.513,4241.795,4264.231,4412.179,4391.667,4311.282,4441.41,4426.154,4277.308,4347.051,4317.179,4312.179,4341.026,12
4227.436,4244.231,4242.564,4262.564,4414.103,4390.513,4311.667,4367.821,4350.256,4257.564,4351.026,4318.077,4328.974,4346.667,12
4227.821,4238.333,4246.795,4277.179,4411.538,4392.821,4310.897,4419.103,4438.205,4250.385,4355.769,4327.436,4332.051,4349.872,12
4228.462,4238.077,4247.308,4281.282,4406.538,4394.872,4307.949,4425.769,4422.564,4247.949,4360.897,4330.256,4341.795,4356.795,12
4226.026,4232.436,4250.513,4281.667,4407.179,4392.179,4303.462,4401.667,4401.538,4241.154,4362.821,4332.051,4348.077,4357.821,12
4215.256,4216.41,4238.974,4271.795,4407.821,4395.256,4307.692,4394.487,4397.179,4242.821,4360.897,4323.846,4345.385,4352.308,12
4235.641,4222.949,4241.667,4287.564,4406.923,4394.231,4309.359,4449.487,4445.256,4251.538,4364.615,4332.179,4343.333,4357.821,12
4229.872,4205.641,4239.359,4285.513,4407.051,4397.692,4316.026,4369.872,4370.513,4240.385,4350.513,4325.0,4349.359,4343.333,12
4237.179,4216.026,4244.872,4285.0,4407.308,4390.641,4310.897,4178.59,4187.308,4243.846,4330.769,4308.462,4351.026,4348.077,12
4223.59,4204.359,4239.744,4275.0,4407.949,4394.103,4316.795,4152.564,4162.692,4254.487,4327.051,4296.538,4341.154,4347.821,12
4239.615,4224.615,4248.974,4282.051,4412.308,4394.615,4316.795,4231.795,4223.462,4252.308,4328.846,4291.154,4348.718,4350.513,12
4230.513,4225.0,4243.077,4273.205,4414.103,4399.359,4317.308,4183.205,4189.103,4259.872,4312.179,4277.949,4343.333,4343.333,12
4238.59,4241.026,4247.436,4276.154,4410.769,4392.821,4313.333,4182.436,4192.821,4288.462,4318.205,4289.231,4341.795,4351.795,12
4231.026,4214.487,4240.769,4263.333,4410.128,4394.487,4315.0,4257.564,4212.051,4286.538,4332.051,4287.949,4339.359,4341.41,12
4239.744,4216.282,4242.564,4264.359,4408.333,4387.308,4300.641,4263.974,4171.41,4280.897,4339.744,4285.513,4332.308,4338.205,12
4228.205,4211.795,4240.513,4258.846,4409.744,4394.231,4303.846,4364.231,4286.795,4272.564,4346.795,4303.077,4323.333,4335.256,12
4225.769,4216.795,4244.487,4261.923,4411.026,4395.769,4311.923,4437.436,4398.718,4258.462,4353.462,4319.231,4343.333,4339.872,12
4222.564,4212.051,4248.077,4274.615,4410.256,4395.769,4315.513,4422.436,4310.769,4252.179,4348.462,4308.846,4344.103,4337.821,12
4218.462,4227.564,4247.051,4285.256,4408.718,4394.487,4311.026,4405.641,4219.615,4253.333,4352.821,4303.718,4347.692,4341.538,12
4225.256,4237.564,4245.513,4292.051,4410.128,4392.692,4310.513,4421.923,4339.744,4255.641,4364.872,4322.051,4352.179,4348.462,12
4226.282,4246.026,4233.205,4281.923,4409.744,4394.359,4315.256,4394.744,4435.385,4249.744,4359.487,4330.385,4350.0,4348.718,12
4241.154,4266.667,4238.59,4286.154,4407.564,4394.231,4311.538,4448.718,4461.026,4261.667,4350.128,4338.077,4335.513,4351.538,12
4238.462,4239.872,4238.205,4276.923,4408.077,4401.282,4313.718,4360.513,4334.359,4266.154,4337.436,4317.692,4336.41,4347.179,12
4246.154,4219.103,4240.897,4278.59,4408.462,4395.0,4311.923,4174.872,4190.641,4265.256,4326.795,4293.846,4346.667,4359.872,12
4226.667,4199.744,4235.0,4272.308,4406.026,4391.538,4317.436,4163.59,4171.026,4279.231,4325.256,4288.846,4340.385,4354.359,12
4238.59,4219.359,4246.923,4282.821,4407.436,4387.051,4312.436,4223.333,4215.0,4284.359,4327.051,4293.205,4344.744,4348.59,12
4229.103,4204.359,4240.897,4275.641,4410.256,4392.179,4310.769,4183.205,4186.538,4267.821,4317.179,4281.154,4345.641,4337.692,12
4236.41,4222.692,4243.205,4273.974,4409.487,4389.872,4308.846,4200.128,4198.333,4280.385,4325.385,4288.333,4345.897,4345.385,12
4220.385,4225.0,4236.538,4260.0,4411.795,4399.487,4319.615,4195.769,4194.487,4290.897,4327.308,4278.462,4339.103,4336.41,12
4228.718,4240.513,4240.769,4270.641,4410.513,4393.846,4314.103,4172.051,4171.795,4291.41,4330.641,4281.538,4343.462,4344.103,12
4220.0,4229.359,4238.974,4267.308,4407.949,4393.846,4314.872,4355.513,4357.692,4275.513,4349.231,4311.538,4344.103,4347.308,12
4222.436,4230.769,4243.846,4267.564,4408.846,4388.077,4311.923,4464.103,4464.744,4260.128,4359.872,4325.513,4350.769,4350.256,12
4220.513,4218.333,4244.103,4271.538,4409.231,4385.897,4313.077,4409.615,4409.487,4249.744,4352.436,4318.462,4336.026,4350.897,12
4225.897,4229.615,4241.667,4278.077,4404.872,4382.436,4308.462,4382.051,4383.718,4241.667,4357.051,4323.077,4341.026,4359.487,12
4233.974,4211.282,4242.692,4282.179,4404.231,4387.564,4312.179,4433.333,4433.333,4227.179,4356.795,4329.231,4359.872,4358.333,12
4232.564,4204.487,4237.564,4276.026,4405.641,4391.667,4320.385,4423.205,4422.821,4215.128,4345.769,4324.231,4367.564,4349.231,12
4238.205,4242.821,4237.308,4283.077,4408.846,4384.487,4316.154,4403.077,4403.205,4231.923,4346.282,4325.897,4356.026,4354.487,12
4232.692,4234.487,4232.308,4277.179,4410.256,4388.205,4313.974,4391.538,4393.077,4227.179,4346.026,4319.487,4354.103,4350.128,12
4239.872,4205.641,4237.821,4277.051,4409.359,4391.41,4311.667,4443.846,4448.846,4222.436,4338.974,4319.103,4354.359,4351.667,12
4221.154,4196.026,4234.487,4270.897,4410.513,4394.744,4321.667,4365.897,4370.0,4239.615,4325.641,4309.359,4335.897,4341.41,12
4233.59,4221.154,4243.846,4282.179,4414.231,4393.59,4325.0,4186.41,4174.872,4243.846,4321.923,4295.769,4332.308,4337.179,12
4226.026,4193.077,4237.692,4276.667,4413.59,4396.282,4323.077,4134.615,4143.974,4248.846,4318.333,4277.821,4327.564,4328.462,12
4235.769,4206.026,4246.026,4278.333,4409.231,4385.256,4316.282,4237.949,4248.974,4280.128,4322.179,4276.154,4317.692,4332.436,12
4225.256,4203.333,4242.692,4262.179,4409.103,4390.513,4326.41,4257.949,4176.795,4278.077,4323.205,4271.923,4317.436,4320.256,12
4238.077,4221.41,4244.872,4269.872,4408.205,4386.026,4319.744,4264.487,4159.103,4272.436,4334.872,4292.051,4330.897,4334.744,12
4224.103,4228.077,4237.692,4266.154,4407.436,4390.0,4318.333,4387.564,4379.487,4269.615,4346.923,4314.103,4331.41,4347.436,12
4225.513,4237.692,4246.795,4269.103,4407.821,4386.41,4314.487,4432.051,4459.359,4256.795,4352.821,4323.077,4342.949,4351.667,12
4221.282,4221.667,4249.744,4274.872,4407.949,4385.385,4316.026,4420.385,4406.41,4244.359,4350.385,4321.41,4341.923,4342.308,12
4226.026,4254.615,4245.256,4282.564,4402.821,4382.436,4309.487,4408.59,4402.051,4247.949,4356.538,4325.641,4345.769,4353.59,12
4224.744,4247.692,4241.41,4278.718,4400.897,4388.077,4310.128,4417.179,4429.615,4249.359,4360.641,4330.0,4342.692,4355.897,12
4222.436,4220.769,4236.41,4272.051,4405.513,4390.513,4317.179,4397.692,4396.667,4242.949,4351.538,4326.923,4350.385,4350.769,12
4234.231,4228.974,4236.538,4278.846,4409.103,4386.154,4318.974,4449.872,4449.615,4245.641,4345.256,4332.692,4351.026,4356.154,12
4236.282,4227.564,4234.359,4272.949,4407.692,4389.744,4319.872,4336.026,4335.385,4242.949,4338.333,4318.974,4352.564,4351.282,12
4240.641,4212.051,4237.949,4275.385,4407.179,4388.718,4318.205,4162.949,4162.949,4240.513,4323.846,4303.59,4346.154,4345.385,12
4225.513,4199.872,4232.564,4274.231,4404.615,4386.154,4323.718,4169.744,4172.179,4249.615,4317.949,4294.615,4329.872,4335.513,12
4239.231,4226.026,4246.154,4282.949,4405.513,4386.026,4319.744,4222.949,4226.154,4263.974,4321.795,4285.385,4333.205,4339.487,12
4231.026,4217.692,4243.974,4272.179,4410.0,4392.179,4319.615,4179.615,4184.872,4282.949,4311.923,4275.641,4335.897,4334.231,12
4241.538,4229.744,4243.846,4273.59,4407.949,4384.615,4318.974,4206.795,4190.513,4309.231,4316.923,4286.154,4332.308,4338.205,12
4223.077,4212.051,4233.077,4256.41,4406.154,4386.154,4323.59,4186.41,4191.667,4297.179,4327.564,4280.769,4333.205,4332.692,12
4229.359,4218.718,4241.795,4257.692,4407.564,4379.872,4314.359,4189.103,4201.538,4277.179,4336.923,4287.564,4337.308,4343.462,12
4219.231,4216.154,4238.59,4252.564,4408.59,4387.051,4320.0,4382.308,4273.077,4261.154,4342.949,4302.949,4330.128,4338.718,12
4226.538,4238.077,4245.769,4269.615,4407.564,4381.41,4316.026,4467.949,4306.538,4262.692,4354.231,4317.436,4346.154,4339.872,12
4221.154,4226.923,4245.513,4277.564,4408.077,4383.59,4318.462,4396.282,4378.718,4258.59,4354.231,4313.974,4347.179,4337.051,12
4229.744,4238.205,4242.051,4279.615,4406.667,4385.128,4317.949,4401.538,4446.795,4258.205,4356.154,4324.359,4341.026,4351.41,12
4225.128,4222.308,4239.744,4277.692,4406.795,4390.385,4319.359,4448.462,4413.718,4269.103,4355.385,4335.385,4330.897,4352.308,12
4227.564,4227.179,4237.692,4275.897,4405.641,4389.103,4319.231,4349.487,4387.821,4266.538,4347.821,4324.103,4343.462,4350.0,12
4238.462,4242.179,4236.41,4275.641,4402.564,4387.564,4319.231,4320.385,4465.897,4263.205,4341.795,4319.231,4345.513,4352.821,12
4238.333,4225.641,4237.821,4269.487,4403.718,4393.59,4319.359,4264.872,4320.897,4268.333,4330.769,4305.128,4341.795,4349.744,12
4242.179,4202.308,4244.231,4277.179,4408.974,4393.462,4318.077,4189.744,4158.59,4265.769,4318.59,4286.282,4337.436,4349.872,12
4229.231,4202.051,4236.41,4278.077,4404.744,4390.0,4320.641,4178.974,4177.051,4264.615,4313.077,4277.821,4336.795,4338.077,12
4237.949,4233.077,4240.641,4279.103,4402.692,4388.462,4315.641,4215.128,4231.154,4277.821,4313.077,4284.872,4336.795,4338.846,12
4227.308,4223.846,4236.538,4266.282,4406.795,4393.846,4312.949,4200.769,4191.282,4283.974,4311.026,4280.513,4330.513,4338.718,12
4236.667,4232.821,4241.154,4270.385,4406.667,4390.513,4311.923,4191.282,4189.744,4288.718,4320.513,4277.179,4338.462,4341.923,12
4224.744,4216.154,4233.974,4253.077,4404.615,4395.769,4317.949,4208.59,4215.128,4286.026,4328.974,4274.359,4347.179,4332.692,12
4237.436,4214.359,4242.821,4260.513,4404.359,4390.128,4311.154,4203.846,4194.359,4291.667,4337.179,4281.026,4347.436,4335.385,12
4218.974,4199.487,4236.41,4263.846,4404.487,4394.872,4318.333,4187.692,4201.795,4284.872,4339.359,4277.821,4350.769,4327.564,12
4223.846,4225.513,4243.462,4277.179,4402.179,4386.923,4315.897,4228.205,4232.308,4281.795,4346.154,4288.333,4361.538,4335.385,12
4219.615,4217.179,4241.282,4273.462,4402.692,4389.231,4319.487,4236.154,4173.462,4274.744,4341.923,4289.872,4343.718,4334.103,12
4226.923,4235.641,4241.154,4279.231,4401.923,4388.718,4317.564,4241.795,4195.0,4276.538,4343.077,4299.103,4337.179,4342.308,12
4225.513,4236.795,4240.513,4277.821,4401.667,4390.513,4319.231,4349.103,4339.231,4284.231,4343.974,4305.641,4326.667,4339.359,12
4235.385,4251.41,4238.205,4270.256,4403.333,4387.564,4315.897,4300.0,4248.59,4282.179,4333.59,4289.744,4326.41,4342.436,12
4233.333,4244.103,4232.821,4273.718,4403.333,4385.513,4316.538,4180.385,4134.103,4288.59,4327.564,4281.667,4326.41,4345.513,12
4228.077,4213.718,4231.538,4277.436,4400.641,4385.513,4320.0,4168.59,4188.846,4292.821,4330.0,4287.692,4336.154,4341.795,12
4232.179,4192.436,4234.872,4276.026,4402.436,4388.077,4314.615,4244.615,4255.769,4283.462,4325.897,4291.795,4332.308,4338.077,12
4223.718,4197.564,4234.359,4269.103,4403.205,4389.359,4310.769,4188.718,4172.821,4296.154,4320.0,4280.256,4331.667,4337.821,12
4231.795,4217.308,4243.59,4275.769,4403.718,4384.231,4312.949,4192.179,4202.051,4305.385,4324.744,4288.333,4346.795,4346.795,12
4220.128,4201.154,4233.974,4268.333,4402.949,4382.692,4318.333,4213.718,4217.821,4286.154,4321.795,4283.59,4348.846,4335.769,12
4226.795,4215.128,4235.641,4266.538,4404.744,4381.154,4316.41,4197.692,4192.949,4288.205,4322.179,4277.564,4344.744,4341.282,12
4214.487,4221.667,4234.359,4249.872,4407.692,4389.615,4318.077,4220.128,4220.128,4293.077,4330.897,4286.795,4351.667,4345.513,12
4226.795,4242.692,4242.821,4262.308,4404.359,4388.462,4312.436,4210.769,4215.513,4288.718,4335.256,4287.051,4358.974,4342.949,12
4211.667,4235.641,4234.359,4263.59,4402.949,4396.154,4319.103,4171.923,4185.128,4278.333,4331.41,4270.0,4353.077,4327.051,12
4223.718,4249.872,4243.974,4274.615,4406.795,4387.564,4313.333,4240.641,4221.538,4290.769,4342.564,4287.308,4356.538,4335.128,12
4218.205,4230.641,4242.564,4272.051,4406.282,4392.564,4319.231,4205.128,4207.564,4292.949,4338.333,4282.179,4350.128,4326.41,12
4224.231,4230.513,4240.897,4278.59,4400.897,4392.564,4319.231,4026.154,4060.641,4295.769,4332.179,4265.128,4339.231,4329.487,12
4218.205,4192.051,4233.205,4271.41,4402.436,4391.667,4320.897,4057.436,3937.692,4303.718,4332.179,4263.974,4317.564,4330.769,12
4226.282,4202.692,4234.615,4272.821,4401.538,4383.462,4318.718,4191.154,3966.795,4300.513,4328.59,4267.821,4327.308,4336.538,12
4225.0,4224.359,4233.077,4280.897,4398.846,4382.436,4321.667,4211.667,4151.667,4301.154,4321.026,4268.974,4331.795,4335.641,12
4225.769,4214.744,4230.769,4274.872,4400.385,4378.846,4317.821,4170.0,4229.231,4298.974,4324.103,4280.0,4334.359,4340.897,12
4232.692,4191.538,4235.641,4269.872,4403.974,4376.282,4312.436,4230.256,4218.205,4281.026,4326.282,4288.846,4335.0,4344.615,12
4234.103,4209.487,4240.897,4275.897,4403.974,4381.538,4316.026,4202.436,4178.59,4290.128,4319.359,4276.795,4344.615,4341.026,12
4241.026,4233.846,4246.667,4277.692,4405.513,4386.41,4318.718,4204.615,4226.538,4299.103,4321.41,4281.795,4347.436,4344.359,12
4227.308,4217.436,4237.308,4258.974,4405.641,4384.872,4316.795,4217.308,4215.128,4276.282,4324.231,4282.436,4340.769,4336.026,12
4232.821,4234.359,4240.128,4263.205,4405.385,4380.128,4314.231,4200.385,4193.846,4278.462,4325.0,4278.333,4342.308,4342.179,12
4220.897,4240.385,4231.667,4257.436,4404.872,4385.769,4319.744,4205.641,4220.256,4293.718,4329.231,4278.974,4346.923,4343.59,12
4229.231,4242.436,4238.846,4265.641,4401.026,4380.897,4318.462,4217.821,4211.795,4293.59,4338.333,4283.59,4352.179,4340.641,12
4211.538,4211.154,4236.538,4260.641,4403.59,4388.462,4328.333,4174.487,4181.667,4282.821,4332.564,4269.103,4354.744,4326.667,12
4225.256,4212.436,4247.308,4272.308,4408.333,4382.436,4325.769,4172.051,4232.308,4302.692,4332.051,4277.436,4354.231,4338.59,12
4216.795,4198.333,4239.615,4270.769,4406.667,4387.051,4332.949,4120.0,4198.974,4299.231,4330.0,4273.205,4337.179,4333.718,12
4223.205,4220.256,4237.051,4281.41,4401.923,4387.949,4327.308,4039.103,4040.897,4293.077,4330.897,4258.205,4333.077,4335.128,12
4217.949,4209.615,4230.641,4276.41,4401.538,4383.974,4323.718,4137.436,3977.051,4303.846,4327.436,4252.436,4325.128,4331.667,12
4227.949,4234.744,4230.641,4276.538,4399.231,4371.282,4318.333,4245.769,4048.205,4302.308,4327.308,4264.103,4329.231,4337.179,12
4218.59,4234.231,4227.821,4276.026,4399.231,4377.436,4319.487,4220.897,4173.462,4301.154,4326.923,4266.923,4327.308,4331.667,12
4221.667,4211.282,4231.923,4271.667,4401.795,4380.385,4315.769,4166.795,4210.641,4306.923,4327.436,4269.744,4338.59,4336.667,12
4233.333,4198.846,4235.256,4268.59,4403.846,4372.949,4313.974,4232.051,4221.154,4294.103,4327.179,4283.718,4342.308,4342.436,12
4232.308,4215.897,4236.41,4271.667,4402.308,4369.487,4315.385,4206.667,4184.487,4297.051,4325.0,4280.128,4343.59,4340.641,12
4226.026,4211.538,4238.077,4271.538,4403.974,4376.282,4316.923,4200.385,4221.923,4298.077,4323.077,4277.436,4337.308,4339.103,12
4215.385,4196.538,4232.051,4260.385,4405.513,4375.513,4317.179,4221.154,4225.513,4274.487,4323.59,4277.949,4336.026,4331.923,12
4230.385,4229.615,4239.103,4264.744,4405.0,4373.846,4316.795,4214.359,4203.846,4265.897,4328.462,4277.564,4338.718,4337.051,12
4220.513,4242.821,4235.641,4255.128,4402.436,4384.872,4322.051,4185.513,4189.103,4277.051,4328.333,4273.333,4338.718,4340.769,12
4225.385,4241.667,4242.436,4265.385,4401.538,4383.205,4322.564,4201.026,4242.821,4299.872,4328.718,4279.615,4351.41,4345.641,12
4210.0,4207.436,4236.795,4263.718,4403.59,4388.59,4331.923,4149.744,4193.077,4303.333,4327.308,4268.333,4365.385,4336.538,12
4219.359,4213.205,4242.564,4275.513,4403.718,4382.564,4326.41,4014.487,3995.897,4311.282,4328.846,4256.923,4357.949,4343.333,12
4209.103,4214.744,4234.103,4269.872,4398.974,4386.538,4330.769,3937.179,3939.487,4303.974,4317.949,4238.974,4340.385,4332.821,12
4224.615,4234.487,4238.077,4277.179,4394.744,4384.103,4328.077,4018.462,4037.949,4306.41,4323.462,4240.0,4344.359,4331.154,12
4220.897,4210.256,4233.205,4273.462,4398.718,4388.205,4330.897,4096.154,3992.564,4310.385,4327.692,4243.205,4329.103,4323.974,12
4237.051,4240.641,4234.359,4276.41,4401.923,4378.333,4322.051,4107.051,3956.795,4304.359,4323.333,4255.513,4320.0,4333.462,12
4234.359,4241.667,4228.974,4274.872,4401.154,4375.641,4316.923,4188.205,4139.103,4308.077,4320.0,4261.667,4315.128,4331.41,12
4232.949,4210.0,4229.872,4274.872,4399.744,4374.744,4313.462,4221.538,4215.769,4317.692,4325.128,4262.051,4328.462,4335.256,12
4223.718,4186.41,4235.897,4268.846,4400.641,4374.103,4312.949,4222.949,4199.359,4316.154,4329.872,4271.538,4335.513,4336.282,12
4222.564,4208.846,4243.718,4265.769,4396.538,4374.359,4311.026,4198.462,4198.077,4315.0,4332.436,4277.692,4343.333,4337.179,12
4228.205,4207.308,4242.179,4266.282,4398.462,4381.41,4314.744,4216.282,4231.282,4294.872,4331.923,4278.205,4345.513,4343.333,12
4224.359,4189.487,4234.359,4263.077,4401.667,4375.769,4313.59,4213.333,4216.667,4271.923,4332.564,4279.487,4346.282,4340.897,12
4227.308,4202.308,4240.256,4262.308,4400.0,4370.641,4313.846,4219.359,4208.846,4274.744,4336.154,4281.41,4340.513,4340.769,12
4211.795,4214.872,4233.077,4254.359,4403.974,4380.513,4322.949,4179.872,4191.154,4285.641,4333.462,4271.282,4345.256,4340.769,12
4220.385,4244.872,4237.179,4271.795,4410.0,4381.282,4325.641,4155.513,4243.462,4299.359,4329.103,4271.41,4361.923,4345.256,12
4207.179,4251.923,4233.462,4266.154,4406.538,4387.692,4335.641,4107.179,4180.513,4295.385,4324.615,4255.128,4361.282,4331.41,12
4216.026,4262.436,4241.538,4272.821,4401.41,4383.846,4334.231,3998.205,3984.615,4308.333,4323.462,4236.41,4347.692,4330.0,12
4207.436,4232.436,4232.692,4270.513,4401.154,4386.923,4335.513,3956.538,3941.795,4321.667,4314.231,4228.974,4346.41,4323.59,12
4219.744,4222.821,4235.385,4280.385,4398.59,4378.462,4325.897,4032.436,4045.513,4332.692,4317.949,4242.179,4354.615,4328.974,12
4210.513,4177.179,4231.923,4272.692,4397.308,4380.897,4333.462,3987.308,3983.333,4336.923,4311.667,4228.974,4340.256,4320.128,12
4227.949,4202.564,4236.154,4274.487,4398.333,4374.231,4330.128,3965.641,3958.333,4335.256,4311.667,4237.179,4338.59,4329.615,12
4226.795,4218.718,4229.359,4269.487,4398.333,4371.667,4320.128,4173.718,4176.41,4322.051,4323.974,4263.718,4330.769,4330.256,12
4232.179,4216.795,4232.949,4271.667,4397.821,4368.59,4313.846,4262.051,4257.821,4309.872,4327.949,4268.718,4330.769,4338.333,12
4227.308,4201.282,4237.564,4268.718,4400.513,4371.538,4322.051,4206.282,4203.205,4306.026,4325.897,4270.0,4331.538,4339.615,12
4231.41,4227.179,4241.795,4268.205,4399.615,4368.718,4323.205,4198.333,4192.179,4308.846,4334.231,4281.154,4342.949,4340.385,12
4229.359,4231.795,4238.974,4264.359,4403.205,4369.103,4322.949,4233.205,4232.436,4286.41,4328.846,4276.923,4337.692,4339.103,12
4217.564,4216.923,4233.718,4257.436,4403.59,4366.41,4320.641,4200.128,4208.846,4271.282,4320.769,4269.103,4339.231,4334.872,12
4216.538,4218.333,4239.744,4259.487,4401.026,4370.256,4325.128,4239.872,4221.154,4276.154,4330.385,4275.641,4352.051,4337.436,12
4212.564,4216.538,4237.308,4260.769,4401.667,4377.308,4330.769,4156.41,4175.0,4283.333,4330.0,4267.821,4367.692,4342.564,12
4225.641,4223.205,4238.974,4275.641,4403.077,4371.154,4330.128,4024.872,4138.718,4301.538,4318.333,4261.026,4369.487,4346.667,12
4214.872,4228.205,4230.897,4270.513,4402.564,4374.231,4335.897,4008.205,4091.282,4301.667,4318.462,4251.538,4358.718,4334.872,12
4225.128,4250.385,4242.051,4276.923,4402.179,4375.641,4334.487,4016.282,3995.128,4308.974,4326.538,4246.923,4351.538,4340.256,12
4210.385,4234.744,4236.41,4267.436,4400.769,4380.641,4343.077,3971.923,3962.179,4322.949,4317.051,4234.487,4354.231,4336.154,12
4224.872,4240.128,4237.051,4275.769,4398.077,4371.667,4338.59,4011.795,4028.974,4335.769,4317.692,4236.41,4351.026,4335.641,12
4223.846,4204.487,4229.359,4266.923,4398.974,4373.462,4338.333,4018.974,3978.846,4320.897,4318.59,4231.026,4325.513,4321.41,12
4233.333,4213.205,4230.769,4267.949,4396.923,4364.744,4329.615,4025.385,3977.436,4315.513,4320.385,4241.795,4328.333,4329.359,12
4218.974,4214.359,4224.103,4268.462,4391.923,4362.564,4329.231,4182.949,4169.487,4324.231,4321.41,4252.949,4333.205,4329.615,12
4228.077,4214.744,4233.077,4275.641,4393.718,4364.103,4325.256,4250.128,4237.949,4321.923,4325.0,4259.487,4334.103,4336.41,12
